num_age,num_annual_income,num_contract_tenure_years,num_years_with_license,num_vehicle_age,num_annual_mileage,num_previous_claims_count,num_late_payments_count,num_credit_score,num_household_size,num_insured_value,num_monthly_premium,cat_region,cat_vehicle_type,cat_fuel_type,cat_coverage_level,cat_payment_frequency,cat_home_ownership,cat_profession_segment,cat_prior_fraud_flag,text_feature,target,num_irrelevant_0,num_irrelevant_1,num_irrelevant_2,num_irrelevant_3,num_irrelevant_4,num_duplicate_0,num_duplicate_1,num_constant_0,num_collinear_0,num_collinear_1,num_collinear_2
79.0,78838.94598053522,22.0,203.1548420919983,,,1.0,1.0,650.5470273935654,6.0,35350.383142722916,15.438064585429416,periurbain,citadine,,tiers_plus,mensuel,proprietaire,,non,,0,-0.7659659206405229,0.4737440347467052,,-0.5011175212870111,,78.99879344904542,78838.94652423929,1.0,,,19.197030182100168
64.0,35964.67078315556,11.0,43.0,12.0,,0.0,,645.7760519026547,4.0,16749.277371067397,68.6752476803484,periurbain,berline,essence,tiers,mensuel,proprietaire,,non,,0,,-0.21603447191475209,,1.586914740014264,,63.999947231112706,35964.66971906724,1.0,58.51797794920559,32565.3150701587,10.267330081401354
31.0,18606.810742985166,13.0,11.0,10.0,16763.84396291883,2.0,0.0,793.7234529904472,,27240.740553420444,57.44912120182268,periurbain,utilitaire,diesel,tiers_plus,mensuel,,sans_emploi,non,"Le contexte socioprofessionnel est associé à la catégorie sans_emploi. Le dossier a fait l'objet d'une revue selon le processus standard. Les informations disponibles sont compatibles avec une analyse automatisée. Mots-clés dossier : sévérité, token_33, token_26. Le véhicule couvert est de type utilitaire. Le gestionnaire a intégré les mises à jour du profil assuré. Le kilométrage annuel déclaré est modéré.",1,0.02868049516229171,-0.41606832493017754,-0.1464225114965926,,-1.3885198064346114,30.999888829302087,18606.809537173787,,,17137.85515994178,12.468340799655012
45.0,61506.74605662873,,19.0,,,0.0,0.0,555.8393499764429,3.0,9805.802111407995,252.31784215854708,urbain,citadine,electrique,,mensuel,,employe,non,"Le profil semble stable au regard de l'historique disponible. Le véhicule couvert est de type citadine. Mots-clés dossier : token_20, token_12, incident. Le niveau de paiement observé est régulier. Aucun élément majeur de vigilance n'est identifié à ce stade.",0,0.1875414160577453,0.6603114584573362,-2.020252830030465,,-0.2502175681399775,,61506.74556549341,1.0,41.90166383081951,,19.875404179837922
83.0,,18.0,55.0,10.0,27521.643283523328,0.0,1.0,690.4323201884312,1.0,16609.00778897657,24.918150234053783,urbain,suv,hybride,tiers_plus,annuel,,employe,,"Les informations disponibles sont compatibles avec une analyse automatisée. L'ancienneté du contrat peut être qualifiée de ancienne. Les informations contractuelles sont cohérentes avec la demande en cours. Le niveau de paiement observé est globalement correct. Le gestionnaire a intégré les mises à jour du profil assuré. Mots-clés dossier : token_17, token_22, risque. Le profil de conduite est rapproché d'un usage intensif. Le profil de conduite est rapproché d'un usage intensif.",0,0.0891633269410787,2.2506670432907074,,1.061471203317383,0.4398741045887237,83.0005298813034,19511.814393686804,,,18168.361801079434,17.342055338652386
51.0,,7.0,,,,1.0,0.0,1121.3017589106187,1.0,31154.143155992137,10.0,urbain,,,tous_risques,annuel,locataire,independant,non,"Le véhicule couvert est de type citadine. Le dossier de souscription est associé à un canal web. Les informations contractuelles sont cohérentes avec la demande en cours. Le dossier a fait l'objet d'une revue selon le processus standard. Mots-clés dossier : token_14, habitation, token_46. Les éléments déclaratifs ont été consolidés dans le dossier. Les informations disponibles sont compatibles avec une analyse automatisée. Le gestionnaire a intégré les mises à jour du profil assuré.",0,-0.4505867624624528,,,-0.20274116886626178,0.7859532382493674,50.99995974417929,19444.12923134903,1.0,,15039.188606726728,6.251339069831092
,65001.202969008096,23.0,0.0,9.0,18533.412082583305,,,799.4112323193378,6.0,8814.87755215502,,urbain,suv,diesel,tous_risques,trimestriel,proprietaire,,non,,0,1.9154901544049863,-0.04342439692797765,-1.2619617645154424,,,17.99922931220634,65001.20278102171,1.0,14.291584738549401,58159.817317527995,20.64121219236476
63.0,43151.89160641082,24.0,42.0,,27903.155292691474,0.0,0.0,,1.0,41177.19412935596,41.82096610581931,urbain,suv,electrique,,mensuel,proprietaire,,,,0,-2.1027815990748158,-1.389823189519573,-0.4606925123029319,0.32830227941238205,-0.43113002150719026,63.000560191529026,43151.889419456915,1.0,53.64432981570258,,20.782459204725267
83.0,19863.834235730872,14.0,,,23406.648574536175,0.0,3.0,587.2855347075375,3.0,,59.27229278218018,periurbain,,,,mensuel,,cadre,non,"Le véhicule assuré présente une ancienneté élevée. Mots-clés dossier : token_1, stabilité, token_60. La fiche client a été révisée lors du dernier contrôle qualité. Le profil ressort comme plus exposé que la moyenne du portefeuille. Le comportement de paiement apparaît irrégulier sur la période récente. La fiche client a été révisée lors du dernier contrôle qualité.",1,-1.111509486551359,,0.9775509433722305,-1.314093831409391,-0.09506952230243727,83.00042116863675,19863.83247096154,1.0,73.01347044613227,16991.64365011478,
43.0,37619.79750498211,21.0,19.0,20.0,27126.478795310955,1.0,1.0,637.1057993273736,2.0,17333.981194118493,93.451076827908,rural,utilitaire,essence,,mensuel,proprietaire,employe,non,"Les informations disponibles sont compatibles avec une analyse automatisée. L'ancienneté du contrat peut être qualifiée de ancienne. Mots-clés dossier : token_60, token_8, dossier. Les informations contractuelles sont cohérentes avec la demande en cours. Le client réside principalement en zone rural. L'ancienneté du contrat peut être qualifiée de ancienne. Le dossier a fait l'objet d'une revue selon le processus standard.",1,-0.5146307946566797,,,-0.9533317172624998,0.8427484277560675,43.00047305688863,37619.797583436295,1.0,32.90788839638433,34467.97132621953,19.465991084934593
75.0,58688.316481327594,3.0,,18.0,14463.550812579098,,0.0,596.4199117923445,5.0,5876.642050946548,20.770136640520064,periurbain,sport,,tous_risques,annuel,proprietaire,retraite,,,0,-0.4918641428092207,0.5148207067098276,-1.2331094381254,-1.2847163897940728,0.15879114928761595,74.99942726188381,58688.315418253245,,70.64766526764014,53607.724723269115,1.8386831822234244
,21534.347663501172,20.0,,3.0,14816.79924347671,0.0,,701.4018774996961,1.0,26730.084891020117,69.7069412300135,,suv,diesel,tiers_plus,mensuel,locataire,sans_emploi,oui,,1,-0.7550709126838351,,,0.11227112166900556,0.6310847657516144,20.9998614419339,21534.34762266713,,17.7913197257531,,17.82521039596211
,39466.28631542299,8.0,0.0,12.0,30179.069770764298,1.0,0.0,578.31822085682,1.0,8159.772901928103,62.045243608067274,periurbain,citadine,essence,tous_risques,,,etudiant,non,"Le type de contrat principal ressort comme auto. La fiche client a été révisée lors du dernier contrôle qualité. Les éléments déclaratifs ont été consolidés dans le dossier. Mots-clés dossier : token_17, token_42, token_4. Le gestionnaire a intégré les mises à jour du profil assuré.",1,0.8413495346973764,0.3152227740542537,,0.7551807780173533,-0.5935667998038328,,39466.286742962286,1.0,,34520.48104803161,6.265061569749559
83.0,75122.67480664598,,64.0,7.0,4509.425189936579,0.0,-0.39939422287789683,773.0485617303477,1.0,18270.067670691486,62.53341633611734,,,essence,,trimestriel,proprietaire,employe,non,"Le kilométrage annuel déclaré est faible. Le niveau de garantie demandé correspond à une formule tous_risques. Mots-clés dossier : sévérité, garantie, token_33. Le dossier a fait l'objet d'une revue selon le processus standard. Le profil semble stable au regard de l'historique disponible. Le risque observé reste contenu dans les standards du portefeuille. Le véhicule assuré présente une ancienneté intermédiaire.",0,0.8364408139496897,0.33705123902771744,0.18376456107039088,-0.16447419468598778,-0.4696608542968872,83.0014446470337,75122.67497600187,,72.3127030750166,66916.4009499723,17.697099199599727
40.0,33987.16842637104,,101.4402711678331,2.0,8364.743687824437,,0.0,587.3827617434423,1.0,23574.36740437863,50.63013031806243,,berline,diesel,tiers_plus,mensuel,locataire,cadre,non,"Les informations disponibles sont compatibles avec une analyse automatisée. Le gestionnaire a intégré les mises à jour du profil assuré. Le client présente un comportement de paiement régulier. L'ancienneté du contrat peut être qualifiée de intermédiaire. Mots-clés dossier : token_26, token_25, token_78. Le profil semble stable au regard de l'historique disponible.",0,0.015291628203126618,2.1129722840100165,,,-0.0830018178149388,39.999171895245816,33987.170048878026,,36.43462660809078,30703.773656633937,1.340326578848167
53.0,9326.871340628506,22.0,25.0,,12986.012181059043,1.0,0.0,611.1998368892276,1.0,25096.02287903165,,urbain,,essence,tiers,,locataire,,non,"Le gestionnaire a intégré les mises à jour du profil assuré. L'ancienneté du contrat peut être qualifiée de ancienne. Le kilométrage annuel déclaré est modéré. Les informations contractuelles sont cohérentes avec la demande en cours. Mots-clés dossier : résiliation, token_3, token_15. Le dossier a fait l'objet d'une revue selon le processus standard.",1,0.6580284989181073,,-0.21825540533442428,-0.05340388889735981,0.875708021619793,52.99970658102357,9326.871115383366,1.0,,5433.573061659108,60.6406084398118
,29948.156469679263,16.0,15.0,17.0,8002.239367157198,0.0,1.0,616.5589501093884,6.763475631442228,23290.808891664223,275.2973686197875,urbain,,electrique,tiers,,locataire,retraite,,"Mots-clés dossier : token_66, token_4, token_56. Le gestionnaire a intégré les mises à jour du profil assuré. Les informations disponibles sont compatibles avec une analyse automatisée. Le dossier a fait l'objet d'une revue selon le processus standard. Le profil de conduite est rapproché d'un usage classique.",0,,2.400207863745783,,-0.9050931741193247,0.5183583478336978,35.001136561166575,29948.15701629634,4.560481615228858,34.089709526770086,26670.667507984435,15.131929570119517
,94263.81706649164,0.0,42.0,17.0,21386.662726538783,2.0,0.0,614.9970103873925,5.0,23577.99839791434,98.35811623645611,periurbain,citadine,electrique,tiers,,proprietaire,cadre,oui,"Une fréquence de sinistres supérieure à la moyenne est observée. Le contexte socioprofessionnel est associé à la catégorie cadre. Le niveau de garantie demandé correspond à une formule tiers. Le contexte socioprofessionnel est associé à la catégorie cadre. L'ancienneté du contrat peut être qualifiée de récente. Le profil ressort comme plus exposé que la moyenne du portefeuille. Les informations contractuelles sont cohérentes avec la demande en cours. Mots-clés dossier : token_51, token_20, garantie.",1,-0.21041443097074547,-0.9133545006365896,-0.06359795720726745,-0.37856328407583617,,68.00059567706764,31547.761549139817,1.0,60.6751907680962,,0.43543400176725544
43.0,27705.839269208,18.0,,17.0,5400.856190009898,0.0,1.0,484.0774238933278,,,60.34533176981983,,utilitaire,,tiers,mensuel,proprietaire,,,"Les informations disponibles sont compatibles avec une analyse automatisée. Mots-clés dossier : token_25, ancienneté, token_71. Le niveau de garantie demandé correspond à une formule tiers. La fiche client a été révisée lors du dernier contrôle qualité. Le véhicule assuré présente une ancienneté élevée.",1,,1.8654321310757542,,0.8034425012979364,0.12003842645180703,42.999751813027025,27705.838551582605,1.0,39.9685167238372,25705.641327307178,
54.0,64054.452241578256,,30.0,0.0,18315.47722839853,,0.0,838.2212994424003,5.0,5172.030654354236,10.0,,berline,essence,tiers,annuel,proprietaire,employe,non,"Aucun élément majeur de vigilance n'est identifié à ce stade. Les informations contractuelles sont cohérentes avec la demande en cours. Mots-clés dossier : token_67, token_72, token_44. Le risque observé reste contenu dans les standards du portefeuille. Le contexte socioprofessionnel est associé à la catégorie employe.",0,,,1.804498354633136,,0.11289347333384363,53.999012213512586,64054.45259208241,,49.47107668118933,56466.93753715866,8.782445037613698
,,,62.0,17.0,9534.083812726058,1.0,,548.0412497596919,,,,,,hybride,tiers,mensuel,proprietaire,etudiant,non,"Les éléments déclaratifs ont été consolidés dans le dossier. Les informations contractuelles sont cohérentes avec la demande en cours. Mots-clés dossier : franchise, souscription, token_13. Le client réside principalement en zone rural. Les éléments déclaratifs ont été consolidés dans le dossier. Le véhicule couvert est de type berline. Le véhicule assuré présente une ancienneté élevée. Le dossier a fait l'objet d'une revue selon le processus standard.",0,-1.4337126942955618,0.17802860316336513,0.14238256093645216,0.7164501916456216,1.3131581450264316,,,1.0,70.33857903033193,,8.987501806720454
,,,46.0,,11797.723087970884,0.0,,687.0096445736635,1.0,,62.18830708351709,urbain,citadine,,tiers_plus,mensuel,locataire,employe,,"Aucun élément majeur de vigilance n'est identifié à ce stade. Mots-clés dossier : token_40, token_28, token_54. Le risque observé reste contenu dans les standards du portefeuille. Les informations disponibles sont compatibles avec une analyse automatisée. Le contexte socioprofessionnel est associé à la catégorie employe. Le niveau de garantie demandé correspond à une formule tiers_plus. Le véhicule assuré présente une ancienneté élevée.",0,,1.297729533601498,,0.5281921881998047,,,36676.5604143856,1.0,65.48046973501285,32821.14750906291,19.324770139833394
84.0,44988.55615494794,11.0,60.0,30.093807938619264,23711.166229072085,1.0,-0.12328787220325248,585.0303981549681,,14439.55500110882,18.798981259538117,periurbain,utilitaire,electrique,tiers,mensuel,locataire,sans_emploi,,"Le niveau de paiement observé est régulier. Le gestionnaire a intégré les mises à jour du profil assuré. Le véhicule assuré présente une ancienneté élevée. Mots-clés dossier : franchise, indemnisation, ancienneté. L'historique de sinistres est décrit comme ponctuel. Le véhicule assuré présente une ancienneté élevée. Les informations contractuelles sont cohérentes avec la demande en cours. Le gestionnaire a intégré les mises à jour du profil assuré.",1,0.627621771636443,0.8715645892883119,1.5612408521058685,,,83.99905198292986,44988.55601533416,1.0,,39693.242964428566,10.40066976018723
